state0_sensors,state0_camera_c,state0_camera_l,state0_camera_r,action,state1_sensors,state1_camera_c,state1_camera_l,state1_camera_r,time
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512157770.74.jpg,images/state0_camera_l_1512157770.74.jpg,images/state0_camera_r_1512157770.74.jpg,0,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512157770.74.jpg,images/state1_camera_l_1512157770.74.jpg,images/state1_camera_r_1512157770.74.jpg,2017-12-01 19:49:30.739237
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512157771.51.jpg,images/state0_camera_l_1512157771.51.jpg,images/state0_camera_r_1512157771.51.jpg,0,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512157771.51.jpg,images/state1_camera_l_1512157771.51.jpg,images/state1_camera_r_1512157771.51.jpg,2017-12-01 19:49:31.510241
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512157772.47.jpg,images/state0_camera_l_1512157772.47.jpg,images/state0_camera_r_1512157772.47.jpg,0,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512157772.47.jpg,images/state1_camera_l_1512157772.47.jpg,images/state1_camera_r_1512157772.47.jpg,2017-12-01 19:49:32.472910
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512157773.38.jpg,images/state0_camera_l_1512157773.38.jpg,images/state0_camera_r_1512157773.38.jpg,0,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512157773.38.jpg,images/state1_camera_l_1512157773.38.jpg,images/state1_camera_r_1512157773.38.jpg,2017-12-01 19:49:33.381207
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512157774.53.jpg,images/state0_camera_l_1512157774.53.jpg,images/state0_camera_r_1512157774.53.jpg,0,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512157774.53.jpg,images/state1_camera_l_1512157774.53.jpg,images/state1_camera_r_1512157774.53.jpg,2017-12-01 19:49:34.530078
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512157776.58.jpg,images/state0_camera_l_1512157776.58.jpg,images/state0_camera_r_1512157776.58.jpg,0,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512157776.58.jpg,images/state1_camera_l_1512157776.58.jpg,images/state1_camera_r_1512157776.58.jpg,2017-12-01 19:49:36.581139
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512157780.78.jpg,images/state0_camera_l_1512157780.78.jpg,images/state0_camera_r_1512157780.78.jpg,0,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512157780.78.jpg,images/state1_camera_l_1512157780.78.jpg,images/state1_camera_r_1512157780.78.jpg,2017-12-01 19:49:40.778550
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512157781.96.jpg,images/state0_camera_l_1512157781.96.jpg,images/state0_camera_r_1512157781.96.jpg,1,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512157781.96.jpg,images/state1_camera_l_1512157781.96.jpg,images/state1_camera_r_1512157781.96.jpg,2017-12-01 19:49:41.963439
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512157782.62.jpg,images/state0_camera_l_1512157782.62.jpg,images/state0_camera_r_1512157782.62.jpg,0,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512157782.62.jpg,images/state1_camera_l_1512157782.62.jpg,images/state1_camera_r_1512157782.62.jpg,2017-12-01 19:49:42.620479
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512157783.19.jpg,images/state0_camera_l_1512157783.19.jpg,images/state0_camera_r_1512157783.19.jpg,0,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512157783.19.jpg,images/state1_camera_l_1512157783.19.jpg,images/state1_camera_r_1512157783.19.jpg,2017-12-01 19:49:43.188816
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512157783.7.jpg,images/state0_camera_l_1512157783.7.jpg,images/state0_camera_r_1512157783.7.jpg,0,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512157783.7.jpg,images/state1_camera_l_1512157783.7.jpg,images/state1_camera_r_1512157783.7.jpg,2017-12-01 19:49:43.700039
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512157784.2.jpg,images/state0_camera_l_1512157784.2.jpg,images/state0_camera_r_1512157784.2.jpg,0,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512157784.2.jpg,images/state1_camera_l_1512157784.2.jpg,images/state1_camera_r_1512157784.2.jpg,2017-12-01 19:49:44.195902
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512157784.69.jpg,images/state0_camera_l_1512157784.69.jpg,images/state0_camera_r_1512157784.69.jpg,0,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512157784.69.jpg,images/state1_camera_l_1512157784.69.jpg,images/state1_camera_r_1512157784.69.jpg,2017-12-01 19:49:44.692747
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512157785.38.jpg,images/state0_camera_l_1512157785.38.jpg,images/state0_camera_r_1512157785.38.jpg,0,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512157785.38.jpg,images/state1_camera_l_1512157785.38.jpg,images/state1_camera_r_1512157785.38.jpg,2017-12-01 19:49:45.375280
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512157786.3.jpg,images/state0_camera_l_1512157786.3.jpg,images/state0_camera_r_1512157786.3.jpg,0,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512157786.3.jpg,images/state1_camera_l_1512157786.3.jpg,images/state1_camera_r_1512157786.3.jpg,2017-12-01 19:49:46.300287
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512157786.71.jpg,images/state0_camera_l_1512157786.71.jpg,images/state0_camera_r_1512157786.71.jpg,0,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512157786.71.jpg,images/state1_camera_l_1512157786.71.jpg,images/state1_camera_r_1512157786.71.jpg,2017-12-01 19:49:46.707629
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512157787.26.jpg,images/state0_camera_l_1512157787.26.jpg,images/state0_camera_r_1512157787.26.jpg,0,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512157787.26.jpg,images/state1_camera_l_1512157787.26.jpg,images/state1_camera_r_1512157787.26.jpg,2017-12-01 19:49:47.261182
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512157787.84.jpg,images/state0_camera_l_1512157787.84.jpg,images/state0_camera_r_1512157787.84.jpg,0,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512157787.84.jpg,images/state1_camera_l_1512157787.84.jpg,images/state1_camera_r_1512157787.84.jpg,2017-12-01 19:49:47.842484
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512157789.2.jpg,images/state0_camera_l_1512157789.2.jpg,images/state0_camera_r_1512157789.2.jpg,0,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512157789.2.jpg,images/state1_camera_l_1512157789.2.jpg,images/state1_camera_r_1512157789.2.jpg,2017-12-01 19:49:49.200530
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512157789.84.jpg,images/state0_camera_l_1512157789.84.jpg,images/state0_camera_r_1512157789.84.jpg,0,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512157789.84.jpg,images/state1_camera_l_1512157789.84.jpg,images/state1_camera_r_1512157789.84.jpg,2017-12-01 19:49:49.839430
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512157790.56.jpg,images/state0_camera_l_1512157790.56.jpg,images/state0_camera_r_1512157790.56.jpg,0,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512157790.56.jpg,images/state1_camera_l_1512157790.56.jpg,images/state1_camera_r_1512157790.56.jpg,2017-12-01 19:49:50.562141
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512157792.75.jpg,images/state0_camera_l_1512157792.75.jpg,images/state0_camera_r_1512157792.75.jpg,2,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512157792.75.jpg,images/state1_camera_l_1512157792.75.jpg,images/state1_camera_r_1512157792.75.jpg,2017-12-01 19:49:52.745244
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512157793.73.jpg,images/state0_camera_l_1512157793.73.jpg,images/state0_camera_r_1512157793.73.jpg,0,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512157793.73.jpg,images/state1_camera_l_1512157793.73.jpg,images/state1_camera_r_1512157793.73.jpg,2017-12-01 19:49:53.733104
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512157795.66.jpg,images/state0_camera_l_1512157795.66.jpg,images/state0_camera_r_1512157795.66.jpg,0,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512157795.66.jpg,images/state1_camera_l_1512157795.66.jpg,images/state1_camera_r_1512157795.66.jpg,2017-12-01 19:49:55.659911
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512157796.33.jpg,images/state0_camera_l_1512157796.33.jpg,images/state0_camera_r_1512157796.33.jpg,0,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512157796.33.jpg,images/state1_camera_l_1512157796.33.jpg,images/state1_camera_r_1512157796.33.jpg,2017-12-01 19:49:56.332311
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512157797.94.jpg,images/state0_camera_l_1512157797.94.jpg,images/state0_camera_r_1512157797.94.jpg,0,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512157797.94.jpg,images/state1_camera_l_1512157797.94.jpg,images/state1_camera_r_1512157797.94.jpg,2017-12-01 19:49:57.935869
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512157799.11.jpg,images/state0_camera_l_1512157799.11.jpg,images/state0_camera_r_1512157799.11.jpg,0,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512157799.11.jpg,images/state1_camera_l_1512157799.11.jpg,images/state1_camera_r_1512157799.11.jpg,2017-12-01 19:49:59.106807
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512157800.13.jpg,images/state0_camera_l_1512157800.13.jpg,images/state0_camera_r_1512157800.13.jpg,0,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512157800.13.jpg,images/state1_camera_l_1512157800.13.jpg,images/state1_camera_r_1512157800.13.jpg,2017-12-01 19:50:00.134329
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512157800.97.jpg,images/state0_camera_l_1512157800.97.jpg,images/state0_camera_r_1512157800.97.jpg,0,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512157800.97.jpg,images/state1_camera_l_1512157800.97.jpg,images/state1_camera_r_1512157800.97.jpg,2017-12-01 19:50:00.974622
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512157811.46.jpg,images/state0_camera_l_1512157811.46.jpg,images/state0_camera_r_1512157811.46.jpg,0,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512157811.46.jpg,images/state1_camera_l_1512157811.46.jpg,images/state1_camera_r_1512157811.46.jpg,2017-12-01 19:50:11.456809
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512157812.34.jpg,images/state0_camera_l_1512157812.34.jpg,images/state0_camera_r_1512157812.34.jpg,0,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512157812.34.jpg,images/state1_camera_l_1512157812.34.jpg,images/state1_camera_r_1512157812.34.jpg,2017-12-01 19:50:12.342128
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512157812.93.jpg,images/state0_camera_l_1512157812.93.jpg,images/state0_camera_r_1512157812.93.jpg,0,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512157812.93.jpg,images/state1_camera_l_1512157812.93.jpg,images/state1_camera_r_1512157812.93.jpg,2017-12-01 19:50:12.926939
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512157814.6.jpg,images/state0_camera_l_1512157814.6.jpg,images/state0_camera_r_1512157814.6.jpg,0,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512157814.6.jpg,images/state1_camera_l_1512157814.6.jpg,images/state1_camera_r_1512157814.6.jpg,2017-12-01 19:50:14.603696
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512157816.39.jpg,images/state0_camera_l_1512157816.39.jpg,images/state0_camera_r_1512157816.39.jpg,0,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512157816.39.jpg,images/state1_camera_l_1512157816.39.jpg,images/state1_camera_r_1512157816.39.jpg,2017-12-01 19:50:16.386317
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512157817.5.jpg,images/state0_camera_l_1512157817.5.jpg,images/state0_camera_r_1512157817.5.jpg,0,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512157817.5.jpg,images/state1_camera_l_1512157817.5.jpg,images/state1_camera_r_1512157817.5.jpg,2017-12-01 19:50:17.500226
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512157818.86.jpg,images/state0_camera_l_1512157818.86.jpg,images/state0_camera_r_1512157818.86.jpg,0,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512157818.86.jpg,images/state1_camera_l_1512157818.86.jpg,images/state1_camera_r_1512157818.86.jpg,2017-12-01 19:50:18.863954
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512157820.53.jpg,images/state0_camera_l_1512157820.53.jpg,images/state0_camera_r_1512157820.53.jpg,0,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512157820.53.jpg,images/state1_camera_l_1512157820.53.jpg,images/state1_camera_r_1512157820.53.jpg,2017-12-01 19:50:20.526557
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512157823.17.jpg,images/state0_camera_l_1512157823.17.jpg,images/state0_camera_r_1512157823.17.jpg,0,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512157823.17.jpg,images/state1_camera_l_1512157823.17.jpg,images/state1_camera_r_1512157823.17.jpg,2017-12-01 19:50:23.170297
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512157824.32.jpg,images/state0_camera_l_1512157824.32.jpg,images/state0_camera_r_1512157824.32.jpg,0,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512157824.32.jpg,images/state1_camera_l_1512157824.32.jpg,images/state1_camera_r_1512157824.32.jpg,2017-12-01 19:50:24.315787
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512157825.18.jpg,images/state0_camera_l_1512157825.18.jpg,images/state0_camera_r_1512157825.18.jpg,0,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512157825.18.jpg,images/state1_camera_l_1512157825.18.jpg,images/state1_camera_r_1512157825.18.jpg,2017-12-01 19:50:25.184010
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512157826.53.jpg,images/state0_camera_l_1512157826.53.jpg,images/state0_camera_r_1512157826.53.jpg,0,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512157826.53.jpg,images/state1_camera_l_1512157826.53.jpg,images/state1_camera_r_1512157826.53.jpg,2017-12-01 19:50:26.534477
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512157828.25.jpg,images/state0_camera_l_1512157828.25.jpg,images/state0_camera_r_1512157828.25.jpg,0,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512157828.25.jpg,images/state1_camera_l_1512157828.25.jpg,images/state1_camera_r_1512157828.25.jpg,2017-12-01 19:50:28.250030
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512157828.95.jpg,images/state0_camera_l_1512157828.95.jpg,images/state0_camera_r_1512157828.95.jpg,0,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512157828.95.jpg,images/state1_camera_l_1512157828.95.jpg,images/state1_camera_r_1512157828.95.jpg,2017-12-01 19:50:28.948562
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512157829.99.jpg,images/state0_camera_l_1512157829.99.jpg,images/state0_camera_r_1512157829.99.jpg,0,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512157829.99.jpg,images/state1_camera_l_1512157829.99.jpg,images/state1_camera_r_1512157829.99.jpg,2017-12-01 19:50:29.986238
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512157831.72.jpg,images/state0_camera_l_1512157831.72.jpg,images/state0_camera_r_1512157831.72.jpg,1,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512157831.72.jpg,images/state1_camera_l_1512157831.72.jpg,images/state1_camera_r_1512157831.72.jpg,2017-12-01 19:50:31.716387
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512157832.7.jpg,images/state0_camera_l_1512157832.7.jpg,images/state0_camera_r_1512157832.7.jpg,0,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512157832.7.jpg,images/state1_camera_l_1512157832.7.jpg,images/state1_camera_r_1512157832.7.jpg,2017-12-01 19:50:32.695611
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512157833.47.jpg,images/state0_camera_l_1512157833.47.jpg,images/state0_camera_r_1512157833.47.jpg,1,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512157833.47.jpg,images/state1_camera_l_1512157833.47.jpg,images/state1_camera_r_1512157833.47.jpg,2017-12-01 19:50:33.466143
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512157835.32.jpg,images/state0_camera_l_1512157835.32.jpg,images/state0_camera_r_1512157835.32.jpg,0,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512157835.32.jpg,images/state1_camera_l_1512157835.32.jpg,images/state1_camera_r_1512157835.32.jpg,2017-12-01 19:50:35.314777
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512157837.04.jpg,images/state0_camera_l_1512157837.04.jpg,images/state0_camera_r_1512157837.04.jpg,1,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512157837.04.jpg,images/state1_camera_l_1512157837.04.jpg,images/state1_camera_r_1512157837.04.jpg,2017-12-01 19:50:37.037235
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512157838.47.jpg,images/state0_camera_l_1512157838.47.jpg,images/state0_camera_r_1512157838.47.jpg,0,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512157838.47.jpg,images/state1_camera_l_1512157838.47.jpg,images/state1_camera_r_1512157838.47.jpg,2017-12-01 19:50:38.469474
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512157839.54.jpg,images/state0_camera_l_1512157839.54.jpg,images/state0_camera_r_1512157839.54.jpg,1,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512157839.54.jpg,images/state1_camera_l_1512157839.54.jpg,images/state1_camera_r_1512157839.54.jpg,2017-12-01 19:50:39.537491
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512157840.45.jpg,images/state0_camera_l_1512157840.45.jpg,images/state0_camera_r_1512157840.45.jpg,0,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512157840.45.jpg,images/state1_camera_l_1512157840.45.jpg,images/state1_camera_r_1512157840.45.jpg,2017-12-01 19:50:40.449566
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512157841.26.jpg,images/state0_camera_l_1512157841.26.jpg,images/state0_camera_r_1512157841.26.jpg,1,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512157841.26.jpg,images/state1_camera_l_1512157841.26.jpg,images/state1_camera_r_1512157841.26.jpg,2017-12-01 19:50:41.256568
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512157843.73.jpg,images/state0_camera_l_1512157843.73.jpg,images/state0_camera_r_1512157843.73.jpg,0,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512157843.73.jpg,images/state1_camera_l_1512157843.73.jpg,images/state1_camera_r_1512157843.73.jpg,2017-12-01 19:50:43.728599
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512157846.07.jpg,images/state0_camera_l_1512157846.07.jpg,images/state0_camera_r_1512157846.07.jpg,1,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512157846.07.jpg,images/state1_camera_l_1512157846.07.jpg,images/state1_camera_r_1512157846.07.jpg,2017-12-01 19:50:46.071488
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512157847.26.jpg,images/state0_camera_l_1512157847.26.jpg,images/state0_camera_r_1512157847.26.jpg,0,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512157847.26.jpg,images/state1_camera_l_1512157847.26.jpg,images/state1_camera_r_1512157847.26.jpg,2017-12-01 19:50:47.258274
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512157848.28.jpg,images/state0_camera_l_1512157848.28.jpg,images/state0_camera_r_1512157848.28.jpg,0,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512157848.28.jpg,images/state1_camera_l_1512157848.28.jpg,images/state1_camera_r_1512157848.28.jpg,2017-12-01 19:50:48.278980
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512157849.19.jpg,images/state0_camera_l_1512157849.19.jpg,images/state0_camera_r_1512157849.19.jpg,0,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512157849.19.jpg,images/state1_camera_l_1512157849.19.jpg,images/state1_camera_r_1512157849.19.jpg,2017-12-01 19:50:49.194698
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512157850.16.jpg,images/state0_camera_l_1512157850.16.jpg,images/state0_camera_r_1512157850.16.jpg,0,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512157850.16.jpg,images/state1_camera_l_1512157850.16.jpg,images/state1_camera_r_1512157850.16.jpg,2017-12-01 19:50:50.157717
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512157851.13.jpg,images/state0_camera_l_1512157851.13.jpg,images/state0_camera_r_1512157851.13.jpg,0,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512157851.13.jpg,images/state1_camera_l_1512157851.13.jpg,images/state1_camera_r_1512157851.13.jpg,2017-12-01 19:50:51.129212
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512157852.41.jpg,images/state0_camera_l_1512157852.41.jpg,images/state0_camera_r_1512157852.41.jpg,0,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512157852.41.jpg,images/state1_camera_l_1512157852.41.jpg,images/state1_camera_r_1512157852.41.jpg,2017-12-01 19:50:52.414047
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512157854.42.jpg,images/state0_camera_l_1512157854.42.jpg,images/state0_camera_r_1512157854.42.jpg,0,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512157854.42.jpg,images/state1_camera_l_1512157854.42.jpg,images/state1_camera_r_1512157854.42.jpg,2017-12-01 19:50:54.418873
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512157856.0.jpg,images/state0_camera_l_1512157856.0.jpg,images/state0_camera_r_1512157856.0.jpg,0,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512157856.0.jpg,images/state1_camera_l_1512157856.0.jpg,images/state1_camera_r_1512157856.0.jpg,2017-12-01 19:50:56.003308
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512157857.57.jpg,images/state0_camera_l_1512157857.57.jpg,images/state0_camera_r_1512157857.57.jpg,0,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512157857.57.jpg,images/state1_camera_l_1512157857.57.jpg,images/state1_camera_r_1512157857.57.jpg,2017-12-01 19:50:57.567737
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512157860.95.jpg,images/state0_camera_l_1512157860.95.jpg,images/state0_camera_r_1512157860.95.jpg,0,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512157860.95.jpg,images/state1_camera_l_1512157860.95.jpg,images/state1_camera_r_1512157860.95.jpg,2017-12-01 19:51:00.951361
